action: AIR[$r1],action: AIR[$r2],action: AIR[$r3],action: AIR[$r4],action: AIR[$r5],action: AIR[$r6],states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6],states: AIR_VOLUME[$r1],states: AIR_VOLUME[$r2],states: AIR_VOLUME[$r3],states: AIR_VOLUME[$r4],states: AIR_VOLUME[$r5],states: AIR_VOLUME[$r6]
0.15245498769817734,0.0,0.6111447881306253,9.123848912021552,3.3293878169555957,2.705554853001332,21.674993168575416,23.548245335705356,22.87984804487494,22.899211012633863,22.3700048564294,22.99547705598138,4.775189472276069,0.0,4.384756852938791,5.131367008461848,3.1164430286142917,8.731894637526786
0.617226340354674,5.425484280056072,8.69816348793691,0.0,3.9416798294730135,2.7791018955753666,21.00421831697629,23.0091870528061,22.218461007232058,24.046033090092767,22.66368658448341,22.761839498055362,0.15245498769817734,0.0,0.6111447881306253,9.123848912021552,3.3293878169555957,2.705554853001332
6.955843925848627,0.0,2.636327161735199,7.073976528106353,7.8235443846180095,6.55342450098773,20.499725628278235,23.65437202226577,23.41222428369829,23.144075718118998,23.063317529404586,22.566065483182495,0.617226340354674,5.425484280056072,8.69816348793691,0.0,3.9416798294730135,2.7791018955753666
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
7.000128486363,0.22987882137253113,7.281028984755395,9.46240956967036,3.968709066785847,4.669141521466209,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
4.449678249192398,6.138532705099609,6.91245843512408,6.767889266712128,6.622345759863526,2.056925818594788,22.175691911580508,21.372911867415628,22.242011912173712,22.757031153910603,22.229976059455517,21.6253509268566,7.000128486363,0.22987882137253113,7.281028984755395,9.46240956967036,3.968709066785847,4.669141521466209
9.166568266641715,8.920374475892437,9.272528655220203,2.0884523211321593,8.055142891968002,8.814772547651685,22.411317784338713,22.405365303572953,23.009615683644384,23.42269521705965,23.243379815534947,21.38187809437044,4.449678249192398,6.138532705099609,6.91245843512408,6.767889266712128,6.622345759863526,2.056925818594788
0.0,0.0,0.0,4.207959851893882,0.0,0.16511133970087077,23.67399999258129,23.925888015798268,24.16533850656023,23.018104122264155,24.423086796257394,22.75946440733765,9.166568266641715,8.920374475892437,9.272528655220203,2.0884523211321593,8.055142891968002,8.814772547651685
1.1274003382331632,5.420264939409664,0.7632565621439669,2.376629214509096,0.0,8.346084821845553,22.826470760939426,23.407706892272532,23.279827177316346,23.126608389242676,23.85250600936964,22.02811976653157,0.0,0.0,0.0,4.207959851893882,0.0,0.16511133970087077
1.1526518899247251,0.0,6.345290823747999,3.0705845872304693,4.089917853810872,4.05668366410175,22.280796703577018,24.03364314869989,22.608951071754444,22.82106474506312,23.308078009184428,23.188357216664315,1.1274003382331632,5.420264939409664,0.7632565621439669,2.376629214509096,0.0,8.346084821845553
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
6.688992938987225,0.85341247537011,8.19272436074873,6.159383871970427,7.726349779045619,4.983713447263375,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.7761426237933011,5.804415610262305,6.535739540546473,7.167762631992584,9.941362207392489,8.677168621078078,22.102233481265785,21.51584651068506,22.457261220105654,21.977193925124965,23.09135223586256,21.69962067868997,6.688992938987225,0.85341247537011,8.19272436074873,6.159383871970427,7.726349779045619,4.983713447263375
2.6056687277623913,5.470399965290893,0.05137585352860907,0.6295942889174655,0.0,8.78482899727978,21.51523637833881,22.45903125295502,23.109165234245154,22.863282104259603,24.680209419721198,22.981281575467335,0.7761426237933011,5.804415610262305,6.535739540546473,7.167762631992584,9.941362207392489,8.677168621078078
1.6886702668601339,6.338758278262127,7.352984114964927,6.5029378505404765,0.0,0.0,21.417280022879602,23.21452836883896,22.3012035562252,22.204303767427703,24.08189295542764,24.071352544777334,2.6056687277623913,5.470399965290893,0.05137585352860907,0.6295942889174655,0.0,8.78482899727978
9.505619666891782,0.0,7.19277124562532,3.7843539006264537,0.0,6.583377821066401,21.116198212633947,24.041591502825487,23.19312067436022,22.907132881461493,23.530859518055447,23.19017555931776,1.6886702668601339,6.338758278262127,7.352984114964927,6.5029378505404765,0.0,0.0
2.5986060071652406,7.826101862927468,0.0,3.831057332707033,4.8010316067155525,0.0,22.7124554346852,23.479326853940975,23.903220766191932,22.909799562065444,23.019671631040353,23.767709484110974,9.505619666891782,0.0,7.19277124562532,3.7843539006264537,0.0,6.583377821066401
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
0.7217966198341585,9.533932502876088,4.94062191741886,6.781387859072558,5.0367471086718565,8.61323007390903,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
9.870977549183378,0.0,2.2056432472863605,7.152436938523899,4.2827091904165036,3.4909829165592763,20.693391326513975,23.505710290402625,21.68944686162234,22.12404772221565,22.474805886260267,22.556541710193212,0.7217966198341585,9.533932502876088,4.94062191741886,6.781387859072558,5.0367471086718565,8.61323007390903
4.341147129032316,6.009566793993772,7.100020189754153,0.8794315535392316,2.9786176097366135,4.204688664276173,22.448728084537283,22.9520837645391,21.48713763427205,22.965867899800703,22.957170204652197,22.533081614034007,9.870977549183378,0.0,2.2056432472863605,7.152436938523899,4.2827091904165036,3.4909829165592763
0.26330130825678366,0.0,3.9974948201361005,1.3889700768906832,9.387449604813447,0.678422751710368,22.64011387901923,23.738336681075573,22.4397895609221,22.34553379337857,23.106130561504415,22.67145878824838,4.341147129032316,6.009566793993772,7.100020189754153,0.8794315535392316,2.9786176097366135,4.204688664276173
6.574749757983753,9.210765412757471,7.293519760699686,8.450341712926106,0.0,3.3016114357261817,21.918283321101246,23.197907588520398,22.560528593170122,21.89324883840135,24.604232104500582,22.033213582688095,0.26330130825678366,0.0,3.9974948201361005,1.3889700768906832,9.387449604813447,0.678422751710368
4.905281246296886,0.0,0.7014394443945404,7.518373139839803,0.0,1.110264678554731,22.678285535820354,24.6448390531712,23.37939481090073,23.096132289575294,24.000837348049377,22.053105559559828,6.574749757983753,9.210765412757471,7.293519760699686,8.450341712926106,0.0,3.3016114357261817
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.736052360669957,3.444788924990733,0.3336661238168548,6.186606354187804,8.32989205128373,8.823687864802203,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
3.125492132396105,6.8749916947546295,9.8030970156261,6.202321322955413,0.38095760373557996,6.625602287764659,22.585539786656092,22.109876144897505,20.601754555225124,21.983621094343736,23.229704189806508,22.606230339785398,8.736052360669957,3.444788924990733,0.3336661238168548,6.186606354187804,8.32989205128373,8.823687864802203
7.726891727590913,6.20025915601537,8.644575852215562,4.75141009413263,1.558466144482702,2.8459958781357386,22.47806495758591,23.203139119099138,22.350975747781778,22.65511531362615,22.789017545302443,23.25981734939161,3.125492132396105,6.8749916947546295,9.8030970156261,6.202321322955413,0.38095760373557996,6.625602287764659
9.645719540488543,0.0,0.0,7.816932602192251,4.224101400984751,6.398637720798083,23.41122195178713,24.001048740560236,23.51445513889871,22.904244711300215,22.6529837536105,23.026559933871777,7.726891727590913,6.20025915601537,8.644575852215562,4.75141009413263,1.558466144482702,2.8459958781357386
0.0,6.413548721476832,2.8479919975803436,0.0,2.8991309893724937,0.0,24.59466568960035,23.455805367977693,22.679256190640945,23.785989228770262,23.11637782592913,23.585500286406035,9.645719540488543,0.0,0.0,7.816932602192251,4.224101400984751,6.398637720798083
0.0,0.0,8.122311496308042,6.922845290023582,5.192998731249975,0.260571641059848,23.682486271373225,24.285698867364477,22.525387754690254,22.936686210135175,23.252350659808823,22.73485450732701,0.0,6.413548721476832,2.8479919975803436,0.0,2.8991309893724937,0.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.168509032926298,6.3396842931598325,5.3792720803710505,2.8540676083164906,6.06279601942589,5.660519715745787,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
2.7111352916363507,7.465365526137537,1.3740048236064595,4.328553754165341,8.826744143824728,4.07337258221825,22.451544033540518,22.773482405920888,21.7930112170923,21.196815898667918,22.710010408254178,21.859413175976808,8.168509032926298,6.3396842931598325,5.3792720803710505,2.8540676083164906,6.06279601942589,5.660519715745787
9.620152045441836,0.0,9.764691491336684,9.466365833220351,0.0,5.832196223943923,22.26664263005936,23.900267770446558,21.377960645947596,21.53854773504095,24.133340690017846,22.053065260543367,2.7111352916363507,7.465365526137537,1.3740048236064595,4.328553754165341,8.826744143824728,4.07337258221825
0.0,5.326782664724009,4.649361003703803,9.986512436262021,0.0,4.944309439529936,23.654454814247035,23.346317234510522,22.976214208029376,23.039838133507597,23.562439236608654,22.628015912540207,9.620152045441836,0.0,9.764691491336684,9.466365833220351,0.0,5.832196223943923
6.447735224436469,0.0,8.020743375960407,0.0,1.9312686029001436,2.1027319524863284,22.80370211210834,23.962650125564863,23.16679250014484,24.37068786092748,23.039904878325267,22.93347627716155,0.0,5.326782664724009,4.649361003703803,9.986512436262021,0.0,4.944309439529936
9.822757635803933,2.1905652800375233,0.0,6.84886750620146,8.935388415529806,2.397654730768143,23.42549046643027,23.415071155138545,24.053659849231174,23.463188595988463,22.980688769868152,22.585069977168825,6.447735224436469,0.0,8.020743375960407,0.0,1.9312686029001436,2.1027319524863284
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
7.588516100203578,3.1122458150390484,8.443657217213126,5.897377477773641,2.0860918024074815,2.192770067462042,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
6.683276947384184,6.8626126720214655,1.15997959721722,2.116917936776389,2.463029573877816,5.910526812834465,22.314608955595258,22.033646208489234,22.5165059252052,21.915334781698736,21.798417593650814,21.040684978456852,7.588516100203578,3.1122458150390484,8.443657217213126,5.897377477773641,2.0860918024074815,2.192770067462042
5.656959428357727,9.629375915675599,0.33924526568821944,0.6030832174503753,8.861532183895163,7.272721823310285,23.02756286671192,23.137238223947925,21.97615737046669,21.65386835878907,21.916347318445865,21.772408107599833,6.683276947384184,6.8626126720214655,1.15997959721722,2.116917936776389,2.463029573877816,5.910526812834465
2.7026296527884974,0.0,5.457482043473126,7.041922480942759,1.26301580549946,5.306860256109878,23.41658474494877,24.665729806466377,21.312366160398913,21.0761059120354,23.491401110063478,22.705102437673773,5.656959428357727,9.629375915675599,0.33924526568821944,0.6030832174503753,8.861532183895163,7.272721823310285
6.15271671587452,0.0,8.315155030313452,0.6778619741486114,3.973332475599932,9.885913682433854,23.14140418984648,24.06762462702399,21.923088279962386,22.09345838944435,23.23077625514333,23.06454045552278,2.7026296527884974,0.0,5.457482043473126,7.041922480942759,1.26301580549946,5.306860256109878
0.0,0.0,6.572571021637782,9.187536600492187,0.0,0.0,23.630542341550587,23.507525327209592,23.09497526892716,21.50904929344124,23.568601428594505,24.351871078972128,6.15271671587452,0.0,8.315155030313452,0.6778619741486114,3.973332475599932,9.885913682433854
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
6.437622440800144,3.3968973721990983,5.268419615762037,3.3457466971210037,3.7726813155942454,7.943662663130907,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.7689485268142782,7.8727620948381585,6.416134805810875,4.2548901430681365,5.611662385367552,6.39610737721787,22.042885449901338,22.098897808812506,21.76683918977052,21.312900268926427,22.18503998181505,22.398458291565866,6.437622440800144,3.3968973721990983,5.268419615762037,3.3457466971210037,3.7726813155942454,7.943662663130907
2.008848969697412,3.949348235291761,6.16130755974599,0.3373727017686823,9.833945355847307,7.988162773894691,21.45849352015813,23.414881886349008,22.50908933552741,21.614758491918586,22.979035914492407,23.03471352019016,0.7689485268142782,7.8727620948381585,6.416134805810875,4.2548901430681365,5.611662385367552,6.39610737721787
6.953220330073059,0.0,6.1361393134132,4.024526438364592,0.0,0.0,21.224940812954664,23.708007875653408,23.097550050505696,20.97449378056977,24.589893245303514,23.92584918716706,2.008848969697412,3.949348235291761,6.16130755974599,0.3373727017686823,9.833945355847307,7.988162773894691
7.019675702950977,5.717387889874683,0.0,8.258691133413137,0.0,3.1515395662983527,22.17877313385918,23.1755272509981,23.602028530936405,21.27724470163955,23.999761174500296,23.06615137806787,6.953220330073059,0.0,6.1361393134132,4.024526438364592,0.0,0.0
8.452492207388604,0.0,3.6050679456936296,1.9820834712446878,4.770148214695301,5.311396376244821,22.99263355030893,23.893176350252713,22.753894605797843,22.542515135064917,23.437433795516572,22.939524838946266,7.019675702950977,5.717387889874683,0.0,8.258691133413137,0.0,3.1515395662983527
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
5.883563858392833,1.2396169869140228,5.5528887321635505,1.4610886642116871,4.527992889138966,5.885680451274773,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.8397301201742158,0.7095499303320307,7.271103267763821,6.329564480926045,8.348284656213615,0.6128579924630073,21.91207341601668,21.604377424345717,21.83400173336324,20.867936580446486,22.35818250528549,21.912573139021763,5.883563858392833,1.2396169869140228,5.5528887321635505,1.4610886642116871,4.527992889138966,5.885680451274773
0.21552867566762224,5.700226530373122,5.86130877896829,7.553799799387416,0.0,0.6742983453342655,21.346755395613588,21.344109254028883,22.753072492352985,21.725537689653535,23.72436917221159,21.30994372786762,0.8397301201742158,0.7095499303320307,7.271103267763821,6.329564480926045,8.348284656213615,0.6128579924630073
3.0557094031617127,4.820908169235107,6.91753801132148,2.571521199099581,0.3024291510820154,9.440945718281629,20.687190259561532,22.28756482029766,23.208146044007208,22.740350098417476,23.153092687877947,20.78938430403132,0.21552867566762224,5.700226530373122,5.86130877896829,7.553799799387416,0.0,0.6742983453342655
3.9954761478057135,5.968566559759783,0.0,2.735151510042757,3.7453935086576617,7.0798546212256275,20.783587181598833,22.902108472236158,23.823050442866915,22.493158473444307,22.69357146155875,22.428017583133226,3.0557094031617127,4.820908169235107,6.91753801132148,2.571521199099581,0.3024291510820154,9.440945718281629
0.7326699275610071,0.0,3.1324939873522117,9.97733471410852,3.230215921642415,0.319739141786225,21.099403566363133,23.689839306397037,22.951204065202614,22.30498158038609,23.030521050658457,23.23219885944571,3.9954761478057135,5.968566559759783,0.0,2.735151510042757,3.7453935086576617,7.0798546212256275
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.372644112889876,3.7369337873466,5.327387152889105,3.064633723595498,9.717212076460534,8.504705325909653,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
8.278084235787537,3.4857656877179433,2.8681078581650707,9.921172951257642,0.0,0.6727570852709641,22.49973988474676,22.17684545989136,21.78076129784661,21.24653010341349,23.547724061914256,22.530919251732346,8.372644112889876,3.7369337873466,5.327387152889105,3.064633723595498,9.717212076460534,8.504705325909653
0.0,6.546976655986452,4.828835989243922,3.6102332331432505,6.127219743264178,7.926172939007943,23.530218303843426,22.51227913634482,21.709748869245242,22.908192276135765,23.000610431503258,21.90106413262879,8.278084235787537,3.4857656877179433,2.8681078581650707,9.921172951257642,0.0,0.6727570852709641
6.980500460164193,2.906846731108831,1.4877347740423952,5.632693714558829,0.0,6.066674343325868,22.680477147625513,23.48866630114056,22.094989374562218,22.889005721288058,23.808884442741768,22.968148210518077,0.0,6.546976655986452,4.828835989243922,3.6102332331432505,6.127219743264178,7.926172939007943
6.491981959950477,0.0,5.249011641303195,7.180797239490394,5.992518746384715,0.5502777576373674,23.420977091601426,23.570709563949222,21.69350819999777,23.306918015652542,23.273711000344964,23.462752916064527,6.980500460164193,2.906846731108831,1.4877347740423952,5.632693714558829,0.0,6.066674343325868
0.0,7.516369814215187,7.66092825976034,0.0,0.0,0.21648126240671917,23.944800682761404,23.042441851968597,22.19947959567785,23.991438330118843,24.040698850164897,22.728587505749765,6.491981959950477,0.0,5.249011641303195,7.180797239490394,5.992518746384715,0.5502777576373674
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
9.328445957144192,2.337831007793434,2.314311489545926,9.558028061379716,4.074692017754571,7.304886962054767,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
6.095520468610895,8.920987745949777,1.9451251786889623,0.1466939166792569,2.637515656191315,5.398869206137223,22.72540263451299,21.85612458875538,21.069380645537663,22.77960647315417,22.25427087528821,22.247644729052652,9.328445957144192,2.337831007793434,2.314311489545926,9.558028061379716,4.074692017754571,7.304886962054767
4.776131347981789,9.482622684136853,0.25244948520538935,4.086775592640145,7.545631550324169,4.527097372052797,23.251924548753678,23.450931310948484,20.851145037373964,22.012690160423155,22.384308738349123,22.679172314490835,6.095520468610895,8.920987745949777,1.9451251786889623,0.1466939166792569,2.637515656191315,5.398869206137223
0.8655303690465332,0.0,9.299930192133836,3.1270317650543076,0.0,4.618067372343125,23.428722157212004,24.887686410014656,20.263455616390605,22.199789606400863,23.599634117825374,22.8593225139131,4.776131347981789,9.482622684136853,0.25244948520538935,4.086775592640145,7.545631550324169,4.527097372052797
2.94906513621475,0.0,4.754788888609461,2.425166072505207,9.71016875830695,4.935615829014175,22.780635990371284,24.267971108483973,21.979425917622283,22.160405344876782,23.082546973214026,23.04091946496271,0.8655303690465332,0.0,9.299930192133836,3.1270317650543076,0.0,4.618067372343125
0.5928451346546371,0.0,1.8903311435536052,0.5214056604762296,0.0,8.058937796493012,22.632522489330533,23.691577988213787,22.335976818812707,21.958280191297884,24.659510484131605,23.276440453552752,2.94906513621475,0.0,4.754788888609461,2.425166072505207,9.71016875830695,4.935615829014175
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
6.798442844015033,1.332266393518795,3.6218172467539955,1.9499552908145357,6.121932767894495,6.078402462575243,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.02701193913217992,6.781004902717299,4.759272836137019,0.0752000577090528,1.9154445666329567,4.122707282318964,22.128074367301632,21.625615748528023,21.378079929055936,20.983356934457422,22.723566517042023,21.958074389382368,6.798442844015033,1.332266393518795,3.6218172467539955,1.9499552908145357,6.121932767894495,6.078402462575243
0.37859056403099056,6.155733469194891,4.9953116241884885,1.5127324665303077,8.044107656739122,4.2077434544459225,21.363214365788718,22.767733734754245,21.78444100796729,20.332567077504812,22.632534872199987,22.14732686350608,0.02701193913217992,6.781004902717299,4.759272836137019,0.0752000577090528,1.9154445666329567,4.122707282318964
2.972332164473733,0.0,6.458521985510086,8.61194060813687,0.0,7.462687712711546,20.740874726536582,23.60183989873481,22.202013705314794,20.078241226349867,23.893531595418388,22.3346863955308,0.37859056403099056,6.155733469194891,4.9953116241884885,1.5127324665303077,8.044107656739122,4.2077434544459225
2.9314153923497885,8.817079032840043,2.4656727370323175,7.800436421481574,4.224077257442484,4.941480587028298,20.799869761456545,23.0586950719578,22.898900982130186,21.63108610696791,23.325308933376533,23.23551634532027,2.972332164473733,0.0,6.458521985510086,8.61194060813687,0.0,7.462687712711546
0.39682158537134304,0.0,3.548349201519846,3.4179105372665375,0.0,4.220232720214389,20.85089316776162,24.429423894978598,22.632708396119448,22.71084496192501,23.69424370119163,23.455691928865807,2.9314153923497885,8.817079032840043,2.4656727370323175,7.800436421481574,4.224077257442484,4.941480587028298
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.851207422086736,4.3067269094225065,9.196463992803961,8.783787381263648,0.9909114235024663,6.122738435131042,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.4469335910086092,9.47428161871756,0.6800397787518164,0.8029190938957931,9.892630554503356,1.929267658437368,22.61272764778549,22.307460986606156,22.69424197796937,22.59680992185417,21.54736584083704,21.968542016684662,8.851207422086736,4.3067269094225065,9.196463992803961,8.783787381263648,0.9909114235024663,6.122738435131042
7.516977856791753,0.0,0.7221512827323262,8.802889317881297,0.09262566090838975,4.246766026403583,21.92330495362132,23.953237158990106,22.043910385597854,21.980341565750305,23.428433454939746,21.660302148633285,0.4469335910086092,9.47428161871756,0.6800397787518164,0.8029190938957931,9.892630554503356,1.929267658437368
